country_region,date,confirmed,yesterday_confirmed,daily_case_increase
Saudi Arabia,2020-04-05,2402,2179.0,223.0
Saudi Arabia,2020-04-06,2605,2402.0,203.0
Saudi Arabia,2020-04-07,2795,2605.0,190.0
Saudi Arabia,2020-04-08,2932,2795.0,137.0
Saudi Arabia,2020-04-09,3287,2932.0,355.0
Saudi Arabia,2020-04-10,3651,3287.0,364.0
Saudi Arabia,2020-04-11,4033,3651.0,382.0
Saudi Arabia,2020-04-12,4462,4033.0,429.0
Saudi Arabia,2020-04-13,4934,4462.0,472.0
Saudi Arabia,2020-04-14,5369,4934.0,435.0
Saudi Arabia,2020-04-15,5862,5369.0,493.0
Saudi Arabia,2020-04-16,6380,5862.0,518.0
Saudi Arabia,2020-04-17,7142,6380.0,762.0
Saudi Arabia,2020-04-18,8274,7142.0,1132.0
Saudi Arabia,2020-04-19,9362,8274.0,1088.0
Saudi Arabia,2020-04-20,10484,9362.0,1122.0
Saudi Arabia,2020-04-21,11631,10484.0,1147.0
Saudi Arabia,2020-04-22,12772,11631.0,1141.0
Saudi Arabia,2020-04-23,13930,12772.0,1158.0
Saudi Arabia,2020-04-24,15102,13930.0,1172.0
Saudi Arabia,2020-04-25,16299,15102.0,1197.0
Saudi Arabia,2020-04-26,17522,16299.0,1223.0
Saudi Arabia,2020-04-27,18811,17522.0,1289.0
Saudi Arabia,2020-04-28,20077,18811.0,1266.0
Saudi Arabia,2020-04-29,21402,20077.0,1325.0
Saudi Arabia,2020-04-30,22753,21402.0,1351.0
Saudi Arabia,2020-05-01,24097,22753.0,1344.0
Saudi Arabia,2020-05-02,25459,24097.0,1362.0
Saudi Arabia,2020-05-03,27011,25459.0,1552.0
Saudi Arabia,2020-05-04,28656,27011.0,1645.0
Saudi Arabia,2020-05-05,30251,28656.0,1595.0
Saudi Arabia,2020-05-06,31938,30251.0,1687.0
Saudi Arabia,2020-05-07,33731,31938.0,1793.0
Saudi Arabia,2020-05-08,35432,33731.0,1701.0
Saudi Arabia,2020-05-09,37136,35432.0,1704.0
Saudi Arabia,2020-05-10,39048,37136.0,1912.0
Saudi Arabia,2020-05-11,41014,39048.0,1966.0
Saudi Arabia,2020-05-12,42925,41014.0,1911.0
Saudi Arabia,2020-05-13,44830,42925.0,1905.0
Saudi Arabia,2020-05-14,46869,44830.0,2039.0
Saudi Arabia,2020-05-15,49176,46869.0,2307.0
Saudi Arabia,2020-05-16,52016,49176.0,2840.0
Saudi Arabia,2020-05-17,54752,52016.0,2736.0
Saudi Arabia,2020-05-18,57345,54752.0,2593.0
Saudi Arabia,2020-05-19,59854,57345.0,2509.0
Saudi Arabia,2020-05-20,62545,59854.0,2691.0
Saudi Arabia,2020-05-21,65077,62545.0,2532.0
Saudi Arabia,2020-05-22,67719,65077.0,2642.0
Saudi Arabia,2020-05-23,70161,67719.0,2442.0
Saudi Arabia,2020-05-24,72560,70161.0,2399.0
Saudi Arabia,2020-05-25,74795,72560.0,2235.0
Saudi Arabia,2020-05-26,76726,74795.0,1931.0
Saudi Arabia,2020-05-27,78541,76726.0,1815.0
Saudi Arabia,2020-05-28,80185,78541.0,1644.0
Saudi Arabia,2020-05-29,81766,80185.0,1581.0
Saudi Arabia,2020-05-30,83384,81766.0,1618.0
Saudi Arabia,2020-05-31,85261,83384.0,1877.0
Saudi Arabia,2020-06-01,87142,85261.0,1881.0
Saudi Arabia,2020-06-02,89011,87142.0,1869.0
Saudi Arabia,2020-06-03,91182,89011.0,2171.0
Saudi Arabia,2020-06-04,93157,91182.0,1975.0
Saudi Arabia,2020-06-05,95748,93157.0,2591.0
Saudi Arabia,2020-06-06,98869,95748.0,3121.0
Saudi Arabia,2020-06-07,101914,98869.0,3045.0
Saudi Arabia,2020-06-08,105283,101914.0,3369.0
Saudi Arabia,2020-06-09,108571,105283.0,3288.0
Saudi Arabia,2020-06-10,112288,108571.0,3717.0
Saudi Arabia,2020-06-11,116021,112288.0,3733.0
Saudi Arabia,2020-06-12,119942,116021.0,3921.0
Saudi Arabia,2020-06-13,123308,119942.0,3366.0
Saudi Arabia,2020-06-14,127541,123308.0,4233.0
Saudi Arabia,2020-06-15,132048,127541.0,4507.0
Saudi Arabia,2020-06-16,136315,132048.0,4267.0
Saudi Arabia,2020-06-17,141234,136315.0,4919.0
Saudi Arabia,2020-06-18,145991,141234.0,4757.0
Saudi Arabia,2020-06-19,150292,145991.0,4301.0
Saudi Arabia,2020-06-20,154233,150292.0,3941.0
Saudi Arabia,2020-06-21,157612,154233.0,3379.0
Saudi Arabia,2020-06-22,161005,157612.0,3393.0
Saudi Arabia,2020-06-23,164144,161005.0,3139.0
Saudi Arabia,2020-06-24,167267,164144.0,3123.0
Saudi Arabia,2020-06-25,170639,167267.0,3372.0
Saudi Arabia,2020-06-26,174577,170639.0,3938.0
Saudi Arabia,2020-06-27,178504,174577.0,3927.0
Saudi Arabia,2020-06-28,182493,178504.0,3989.0
Saudi Arabia,2020-06-29,186436,182493.0,3943.0
Saudi Arabia,2020-06-30,190823,186436.0,4387.0
Saudi Arabia,2020-07-01,194225,190823.0,3402.0
Saudi Arabia,2020-07-02,197608,194225.0,3383.0
Saudi Arabia,2020-07-03,201801,197608.0,4193.0
Saudi Arabia,2020-07-04,205929,201801.0,4128.0
Saudi Arabia,2020-07-05,209509,205929.0,3580.0
Saudi Arabia,2020-07-06,213716,209509.0,4207.0
Saudi Arabia,2020-07-07,217108,213716.0,3392.0
Saudi Arabia,2020-07-08,220144,217108.0,3036.0
Saudi Arabia,2020-07-09,223327,220144.0,3183.0
Saudi Arabia,2020-07-10,226486,223327.0,3159.0
Saudi Arabia,2020-07-11,229480,226486.0,2994.0
Saudi Arabia,2020-07-12,232259,229480.0,2779.0
Saudi Arabia,2020-07-13,235111,232259.0,2852.0
Saudi Arabia,2020-07-14,237803,235111.0,2692.0
Saudi Arabia,2020-07-15,240474,237803.0,2671.0
Saudi Arabia,2020-07-16,243238,240474.0,2764.0
Saudi Arabia,2020-07-17,245851,243238.0,2613.0
Saudi Arabia,2020-07-18,248416,245851.0,2565.0
Saudi Arabia,2020-07-19,250920,248416.0,2504.0
Saudi Arabia,2020-07-20,253349,250920.0,2429.0
Saudi Arabia,2020-07-21,255825,253349.0,2476.0
Saudi Arabia,2020-07-22,258156,255825.0,2331.0
Saudi Arabia,2020-07-23,260394,258156.0,2238.0
Saudi Arabia,2020-07-24,262772,260394.0,2378.0
Saudi Arabia,2020-07-25,264973,262772.0,2201.0
Saudi Arabia,2020-07-26,266941,264973.0,1968.0
Saudi Arabia,2020-07-27,268934,266941.0,1993.0
Senegal,2020-01-22,0,,
Senegal,2020-01-23,0,0.0,0.0
Senegal,2020-01-24,0,0.0,0.0
Senegal,2020-01-25,0,0.0,0.0
Senegal,2020-01-26,0,0.0,0.0
Senegal,2020-01-27,0,0.0,0.0
Senegal,2020-01-28,0,0.0,0.0
Senegal,2020-01-29,0,0.0,0.0
Senegal,2020-01-30,0,0.0,0.0
Senegal,2020-01-31,0,0.0,0.0
Senegal,2020-02-01,0,0.0,0.0
Senegal,2020-02-02,0,0.0,0.0
Senegal,2020-02-03,0,0.0,0.0
Senegal,2020-02-04,0,0.0,0.0
Senegal,2020-02-05,0,0.0,0.0
Senegal,2020-02-06,0,0.0,0.0
Senegal,2020-02-07,0,0.0,0.0
Senegal,2020-02-08,0,0.0,0.0
Senegal,2020-02-09,0,0.0,0.0
Senegal,2020-02-10,0,0.0,0.0
Senegal,2020-02-11,0,0.0,0.0
Senegal,2020-02-12,0,0.0,0.0
Senegal,2020-02-13,0,0.0,0.0
Senegal,2020-02-14,0,0.0,0.0
Senegal,2020-02-15,0,0.0,0.0
Senegal,2020-02-16,0,0.0,0.0
Senegal,2020-02-17,0,0.0,0.0
Senegal,2020-02-18,0,0.0,0.0
Senegal,2020-02-19,0,0.0,0.0
Senegal,2020-02-20,0,0.0,0.0
Senegal,2020-02-21,0,0.0,0.0
Senegal,2020-02-22,0,0.0,0.0
Senegal,2020-02-23,0,0.0,0.0
Senegal,2020-02-24,0,0.0,0.0
Senegal,2020-02-25,0,0.0,0.0
Senegal,2020-02-26,0,0.0,0.0
Senegal,2020-02-27,0,0.0,0.0
Senegal,2020-02-28,0,0.0,0.0
Senegal,2020-02-29,0,0.0,0.0
Senegal,2020-03-01,0,0.0,0.0
Senegal,2020-03-02,1,0.0,1.0
Senegal,2020-03-03,2,1.0,1.0
Senegal,2020-03-04,4,2.0,2.0
Senegal,2020-03-05,4,4.0,0.0
Senegal,2020-03-06,4,4.0,0.0
Senegal,2020-03-07,4,4.0,0.0
Senegal,2020-03-08,4,4.0,0.0
Senegal,2020-03-09,4,4.0,0.0
Senegal,2020-03-10,4,4.0,0.0
Senegal,2020-03-11,4,4.0,0.0
Senegal,2020-03-12,4,4.0,0.0
Senegal,2020-03-13,10,4.0,6.0
Senegal,2020-03-14,10,10.0,0.0
Senegal,2020-03-15,24,10.0,14.0
Senegal,2020-03-16,24,24.0,0.0
Senegal,2020-03-17,26,24.0,2.0
Senegal,2020-03-18,31,26.0,5.0
Senegal,2020-03-19,31,31.0,0.0
Senegal,2020-03-20,38,31.0,7.0
Senegal,2020-03-21,47,38.0,9.0
Senegal,2020-03-22,67,47.0,20.0
Senegal,2020-03-23,79,67.0,12.0
Senegal,2020-03-24,86,79.0,7.0
Senegal,2020-03-25,99,86.0,13.0
Senegal,2020-03-26,105,99.0,6.0
Senegal,2020-03-27,119,105.0,14.0
Senegal,2020-03-28,130,119.0,11.0
Senegal,2020-03-29,142,130.0,12.0
Senegal,2020-03-30,162,142.0,20.0
Senegal,2020-03-31,175,162.0,13.0
Senegal,2020-04-01,190,175.0,15.0
Senegal,2020-04-02,195,190.0,5.0
Senegal,2020-04-03,207,195.0,12.0
Senegal,2020-04-04,219,207.0,12.0
Senegal,2020-04-05,222,219.0,3.0
Senegal,2020-04-06,226,222.0,4.0
Senegal,2020-04-07,237,226.0,11.0
Senegal,2020-04-08,244,237.0,7.0
Senegal,2020-04-09,250,244.0,6.0
Senegal,2020-04-10,265,250.0,15.0
Senegal,2020-04-11,278,265.0,13.0
Senegal,2020-04-12,280,278.0,2.0
Senegal,2020-04-13,291,280.0,11.0
Senegal,2020-04-14,299,291.0,8.0
Senegal,2020-04-15,314,299.0,15.0
Senegal,2020-04-16,335,314.0,21.0
Senegal,2020-04-17,342,335.0,7.0
Senegal,2020-04-18,350,342.0,8.0
Senegal,2020-04-19,367,350.0,17.0
Senegal,2020-04-20,377,367.0,10.0
Senegal,2020-04-21,412,377.0,35.0
Senegal,2020-04-22,442,412.0,30.0
Senegal,2020-04-23,479,442.0,37.0
Senegal,2020-04-24,545,479.0,66.0
Senegal,2020-04-25,614,545.0,69.0
Senegal,2020-04-26,671,614.0,57.0
Senegal,2020-04-27,736,671.0,65.0
Senegal,2020-04-28,823,736.0,87.0
Senegal,2020-04-29,882,823.0,59.0
Senegal,2020-04-30,933,882.0,51.0
Senegal,2020-05-01,1024,933.0,91.0
Senegal,2020-05-02,1115,1024.0,91.0
Senegal,2020-05-03,1182,1115.0,67.0
Senegal,2020-05-04,1271,1182.0,89.0
Senegal,2020-05-05,1329,1271.0,58.0
Senegal,2020-05-06,1433,1329.0,104.0
Senegal,2020-05-07,1492,1433.0,59.0
Senegal,2020-05-08,1551,1492.0,59.0
Senegal,2020-05-09,1634,1551.0,83.0
Senegal,2020-05-10,1709,1634.0,75.0
Senegal,2020-05-11,1886,1709.0,177.0
Senegal,2020-05-12,1995,1886.0,109.0
Senegal,2020-05-13,2105,1995.0,110.0
Senegal,2020-05-14,2189,2105.0,84.0
Senegal,2020-05-15,2310,2189.0,121.0
Senegal,2020-05-16,2429,2310.0,119.0
Senegal,2020-05-17,2480,2429.0,51.0
Senegal,2020-05-18,2544,2480.0,64.0
Senegal,2020-05-19,2617,2544.0,73.0
Senegal,2020-05-20,2714,2617.0,97.0
Senegal,2020-05-21,2812,2714.0,98.0
Senegal,2020-05-22,2909,2812.0,97.0
Senegal,2020-05-23,2976,2909.0,67.0
Senegal,2020-05-24,3047,2976.0,71.0
Senegal,2020-05-25,3130,3047.0,83.0
Senegal,2020-05-26,3161,3130.0,31.0
Senegal,2020-05-27,3253,3161.0,92.0
Senegal,2020-05-28,3348,3253.0,95.0
Senegal,2020-05-29,3429,3348.0,81.0
Senegal,2020-05-30,3535,3429.0,106.0
Senegal,2020-05-31,3645,3535.0,110.0
Senegal,2020-06-01,3739,3645.0,94.0
Senegal,2020-06-02,3836,3739.0,97.0
Senegal,2020-06-03,3932,3836.0,96.0
Senegal,2020-06-04,4021,3932.0,89.0
Senegal,2020-06-05,4155,4021.0,134.0
Senegal,2020-06-06,4249,4155.0,94.0
Senegal,2020-06-07,4328,4249.0,79.0
Senegal,2020-06-08,4427,4328.0,99.0
Senegal,2020-06-09,4516,4427.0,89.0
Senegal,2020-06-10,4640,4516.0,124.0
Senegal,2020-06-11,4759,4640.0,119.0
Senegal,2020-06-12,4851,4759.0,92.0
Senegal,2020-06-13,4996,4851.0,145.0
Senegal,2020-06-14,5090,4996.0,94.0
Senegal,2020-06-15,5173,5090.0,83.0
Senegal,2020-06-16,5247,5173.0,74.0
Senegal,2020-06-17,5369,5247.0,122.0
Senegal,2020-06-18,5475,5369.0,106.0
Senegal,2020-06-19,5639,5475.0,164.0
Senegal,2020-06-20,5783,5639.0,144.0
Senegal,2020-06-21,5888,5783.0,105.0
Senegal,2020-06-22,5970,5888.0,82.0
Senegal,2020-06-23,6034,5970.0,64.0
Senegal,2020-06-24,6129,6034.0,95.0
Senegal,2020-06-25,6233,6129.0,104.0
Senegal,2020-06-26,6354,6233.0,121.0
Senegal,2020-06-27,6459,6354.0,105.0
Senegal,2020-06-28,6586,6459.0,127.0
Senegal,2020-06-29,6698,6586.0,112.0
Senegal,2020-06-30,6793,6698.0,95.0
Senegal,2020-07-01,6925,6793.0,132.0
Senegal,2020-07-02,7054,6925.0,129.0
Senegal,2020-07-03,7164,7054.0,110.0
Senegal,2020-07-04,7272,7164.0,108.0
Senegal,2020-07-05,7400,7272.0,128.0
Senegal,2020-07-06,7478,7400.0,78.0
Senegal,2020-07-07,7547,7478.0,69.0
Senegal,2020-07-08,7657,7547.0,110.0
Senegal,2020-07-09,7784,7657.0,127.0
Senegal,2020-07-10,7882,7784.0,98.0
Senegal,2020-07-11,8014,7882.0,132.0
Senegal,2020-07-12,8135,8014.0,121.0
Senegal,2020-07-13,8198,8135.0,63.0
Senegal,2020-07-14,8243,8198.0,45.0
Senegal,2020-07-15,8369,8243.0,126.0
Senegal,2020-07-16,8481,8369.0,112.0
Senegal,2020-07-17,8544,8481.0,63.0
Senegal,2020-07-18,8669,8544.0,125.0
Senegal,2020-07-19,8810,8669.0,141.0
Senegal,2020-07-20,8948,8810.0,138.0
Senegal,2020-07-21,8985,8948.0,37.0
Senegal,2020-07-22,9121,8985.0,136.0
Senegal,2020-07-23,9266,9121.0,145.0
Senegal,2020-07-24,9422,9266.0,156.0
Senegal,2020-07-25,9552,9422.0,130.0
Senegal,2020-07-26,9681,9552.0,129.0
Senegal,2020-07-27,9764,9681.0,83.0
Serbia,2020-01-22,0,,
Serbia,2020-01-23,0,0.0,0.0
Serbia,2020-01-24,0,0.0,0.0
Serbia,2020-01-25,0,0.0,0.0
Serbia,2020-01-26,0,0.0,0.0
Serbia,2020-01-27,0,0.0,0.0
Serbia,2020-01-28,0,0.0,0.0
Serbia,2020-01-29,0,0.0,0.0
Serbia,2020-01-30,0,0.0,0.0
Serbia,2020-01-31,0,0.0,0.0
Serbia,2020-02-01,0,0.0,0.0
Serbia,2020-02-02,0,0.0,0.0
Serbia,2020-02-03,0,0.0,0.0
Serbia,2020-02-04,0,0.0,0.0
Serbia,2020-02-05,0,0.0,0.0
Serbia,2020-02-06,0,0.0,0.0
Serbia,2020-02-07,0,0.0,0.0
Serbia,2020-02-08,0,0.0,0.0
Serbia,2020-02-09,0,0.0,0.0
Serbia,2020-02-10,0,0.0,0.0
Serbia,2020-02-11,0,0.0,0.0
Serbia,2020-02-12,0,0.0,0.0
Serbia,2020-02-13,0,0.0,0.0
Serbia,2020-02-14,0,0.0,0.0
Serbia,2020-02-15,0,0.0,0.0
Serbia,2020-02-16,0,0.0,0.0
Serbia,2020-02-17,0,0.0,0.0
Serbia,2020-02-18,0,0.0,0.0
Serbia,2020-02-19,0,0.0,0.0
Serbia,2020-02-20,0,0.0,0.0
Serbia,2020-02-21,0,0.0,0.0
Serbia,2020-02-22,0,0.0,0.0
Serbia,2020-02-23,0,0.0,0.0
Serbia,2020-02-24,0,0.0,0.0
Serbia,2020-02-25,0,0.0,0.0
Serbia,2020-02-26,0,0.0,0.0
Serbia,2020-02-27,0,0.0,0.0
Serbia,2020-02-28,0,0.0,0.0
Serbia,2020-02-29,0,0.0,0.0
Serbia,2020-03-01,0,0.0,0.0
Serbia,2020-03-02,0,0.0,0.0
Serbia,2020-03-03,0,0.0,0.0
Serbia,2020-03-04,0,0.0,0.0
Serbia,2020-03-05,0,0.0,0.0
Serbia,2020-03-06,1,0.0,1.0
Serbia,2020-03-07,1,1.0,0.0
Serbia,2020-03-08,1,1.0,0.0
Serbia,2020-03-09,1,1.0,0.0
Serbia,2020-03-10,5,1.0,4.0
Serbia,2020-03-11,12,5.0,7.0
Serbia,2020-03-12,19,12.0,7.0
Serbia,2020-03-13,35,19.0,16.0
Serbia,2020-03-14,46,35.0,11.0
Serbia,2020-03-15,48,46.0,2.0
Serbia,2020-03-16,55,48.0,7.0
Serbia,2020-03-17,65,55.0,10.0
Serbia,2020-03-18,83,65.0,18.0
Serbia,2020-03-19,103,83.0,20.0
Serbia,2020-03-20,135,103.0,32.0
Serbia,2020-03-21,171,135.0,36.0
Serbia,2020-03-22,222,171.0,51.0
Serbia,2020-03-23,249,222.0,27.0
Serbia,2020-03-24,303,249.0,54.0
Serbia,2020-03-25,384,303.0,81.0
Serbia,2020-03-26,384,384.0,0.0
Serbia,2020-03-27,457,384.0,73.0
Serbia,2020-03-28,659,457.0,202.0
Serbia,2020-03-29,741,659.0,82.0
Serbia,2020-03-30,785,741.0,44.0
Serbia,2020-03-31,900,785.0,115.0
Serbia,2020-04-01,1060,900.0,160.0
Serbia,2020-04-02,1171,1060.0,111.0
Serbia,2020-04-03,1476,1171.0,305.0
Serbia,2020-04-04,1624,1476.0,148.0
Serbia,2020-04-05,1908,1624.0,284.0
Serbia,2020-04-06,2200,1908.0,292.0
Serbia,2020-04-07,2447,2200.0,247.0
Serbia,2020-04-08,2666,2447.0,219.0
Serbia,2020-04-09,2867,2666.0,201.0
Serbia,2020-04-10,3105,2867.0,238.0
Serbia,2020-04-11,3380,3105.0,275.0
Serbia,2020-04-12,3630,3380.0,250.0
Serbia,2020-04-13,4054,3630.0,424.0
Serbia,2020-04-14,4465,4054.0,411.0
Serbia,2020-04-15,4873,4465.0,408.0
Serbia,2020-04-16,5318,4873.0,445.0
Serbia,2020-04-17,5690,5318.0,372.0
Serbia,2020-04-18,5994,5690.0,304.0
Serbia,2020-04-19,6318,5994.0,324.0
Serbia,2020-04-20,6630,6318.0,312.0
Serbia,2020-04-21,6890,6630.0,260.0
Serbia,2020-04-22,7144,6890.0,254.0
Serbia,2020-04-23,7276,7144.0,132.0
Serbia,2020-04-24,7483,7276.0,207.0
Serbia,2020-04-25,7779,7483.0,296.0
Serbia,2020-04-26,8042,7779.0,263.0
Serbia,2020-04-27,8275,8042.0,233.0
Serbia,2020-04-28,8497,8275.0,222.0
Serbia,2020-04-29,8724,8497.0,227.0
Serbia,2020-04-30,9009,8724.0,285.0
Serbia,2020-05-01,9009,9009.0,0.0
Serbia,2020-05-02,9362,9009.0,353.0
Serbia,2020-05-03,9464,9362.0,102.0
Serbia,2020-05-04,9557,9464.0,93.0
Serbia,2020-05-05,9677,9557.0,120.0
Serbia,2020-05-06,9791,9677.0,114.0
Serbia,2020-05-07,9848,9791.0,57.0
Serbia,2020-05-08,9943,9848.0,95.0
Serbia,2020-05-09,10032,9943.0,89.0
Serbia,2020-05-10,10032,10032.0,0.0
Serbia,2020-05-11,10176,10032.0,144.0
Serbia,2020-05-12,10243,10176.0,67.0
Serbia,2020-05-13,10295,10243.0,52.0
Serbia,2020-05-14,10374,10295.0,79.0
Serbia,2020-05-15,10438,10374.0,64.0
Serbia,2020-05-16,10496,10438.0,58.0
Serbia,2020-05-17,10610,10496.0,114.0
Serbia,2020-05-18,10699,10610.0,89.0
Serbia,2020-05-19,10733,10699.0,34.0
Serbia,2020-05-20,10833,10733.0,100.0
Serbia,2020-05-21,10919,10833.0,86.0
Serbia,2020-05-22,11024,10919.0,105.0
Serbia,2020-05-23,11092,11024.0,68.0
Serbia,2020-05-24,11159,11092.0,67.0
Serbia,2020-05-25,11193,11159.0,34.0
Serbia,2020-05-26,11227,11193.0,34.0
Serbia,2020-05-27,11275,11227.0,48.0
Serbia,2020-05-28,11300,11275.0,25.0
Serbia,2020-05-29,11354,11300.0,54.0
Serbia,2020-05-30,11381,11354.0,27.0
Serbia,2020-05-31,11412,11381.0,31.0
Serbia,2020-06-01,11430,11412.0,18.0
Serbia,2020-06-02,11454,11430.0,24.0
Serbia,2020-06-03,11523,11454.0,69.0
Serbia,2020-06-04,11571,11523.0,48.0
Serbia,2020-06-05,11667,11571.0,96.0
Serbia,2020-06-06,11741,11667.0,74.0
Serbia,2020-06-07,11823,11741.0,82.0
Serbia,2020-06-08,11896,11823.0,73.0
Serbia,2020-06-09,11965,11896.0,69.0
Serbia,2020-06-10,12031,11965.0,66.0
Serbia,2020-06-11,12102,12031.0,71.0
Serbia,2020-06-12,12175,12102.0,73.0
Serbia,2020-06-13,12251,12175.0,76.0
Serbia,2020-06-14,12310,12251.0,59.0
Serbia,2020-06-15,12367,12310.0,57.0
Serbia,2020-06-16,12426,12367.0,59.0
Serbia,2020-06-17,12522,12426.0,96.0
Serbia,2020-06-18,12616,12522.0,94.0
Serbia,2020-06-19,12709,12616.0,93.0
Serbia,2020-06-20,12803,12709.0,94.0
Serbia,2020-06-21,12894,12803.0,91.0
Serbia,2020-06-22,12990,12894.0,96.0
Serbia,2020-06-23,13092,12990.0,102.0
Serbia,2020-06-24,13235,13092.0,143.0
Serbia,2020-06-25,13372,13235.0,137.0
Serbia,2020-06-26,13565,13372.0,193.0
Serbia,2020-06-27,13792,13565.0,227.0
Serbia,2020-06-28,14046,13792.0,254.0
Serbia,2020-06-29,14288,14046.0,242.0
Serbia,2020-06-30,14564,14288.0,276.0
Serbia,2020-07-01,14836,14564.0,272.0
Serbia,2020-07-02,15195,14836.0,359.0
Serbia,2020-07-03,15504,15195.0,309.0
Serbia,2020-07-04,15829,15504.0,325.0
Serbia,2020-07-05,16131,15829.0,302.0
Serbia,2020-07-06,16420,16131.0,289.0
Serbia,2020-07-07,16719,16420.0,299.0
Serbia,2020-07-08,17076,16719.0,357.0
Serbia,2020-07-09,17342,17076.0,266.0
Serbia,2020-07-10,17728,17342.0,386.0
Serbia,2020-07-11,18073,17728.0,345.0
Serbia,2020-07-12,18360,18073.0,287.0
Serbia,2020-07-13,18639,18360.0,279.0
Serbia,2020-07-14,18983,18639.0,344.0
Serbia,2020-07-15,19334,18983.0,351.0
Serbia,2020-07-16,19717,19334.0,383.0
Serbia,2020-07-17,20109,19717.0,392.0
Serbia,2020-07-18,20498,20109.0,389.0
Serbia,2020-07-19,20894,20498.0,396.0
Serbia,2020-07-20,21253,20894.0,359.0
Serbia,2020-07-21,21605,21253.0,352.0
Serbia,2020-07-22,22031,21605.0,426.0
Serbia,2020-07-23,22443,22031.0,412.0
Serbia,2020-07-24,22852,22443.0,409.0
Serbia,2020-07-25,22852,22852.0,0.0
Serbia,2020-07-26,23730,22852.0,878.0
Serbia,2020-07-27,24141,23730.0,411.0
Seychelles,2020-01-22,0,,
Seychelles,2020-01-23,0,0.0,0.0
Seychelles,2020-01-24,0,0.0,0.0
Seychelles,2020-01-25,0,0.0,0.0
Seychelles,2020-01-26,0,0.0,0.0
Seychelles,2020-01-27,0,0.0,0.0
Seychelles,2020-01-28,0,0.0,0.0
Seychelles,2020-01-29,0,0.0,0.0
Seychelles,2020-01-30,0,0.0,0.0
Seychelles,2020-01-31,0,0.0,0.0
Seychelles,2020-02-01,0,0.0,0.0
Seychelles,2020-02-02,0,0.0,0.0
Seychelles,2020-02-03,0,0.0,0.0
Seychelles,2020-02-04,0,0.0,0.0
Seychelles,2020-02-05,0,0.0,0.0
Seychelles,2020-02-06,0,0.0,0.0
Seychelles,2020-02-07,0,0.0,0.0
Seychelles,2020-02-08,0,0.0,0.0
Seychelles,2020-02-09,0,0.0,0.0
Seychelles,2020-02-10,0,0.0,0.0
Seychelles,2020-02-11,0,0.0,0.0
Seychelles,2020-02-12,0,0.0,0.0
Seychelles,2020-02-13,0,0.0,0.0
Seychelles,2020-02-14,0,0.0,0.0
Seychelles,2020-02-15,0,0.0,0.0
Seychelles,2020-02-16,0,0.0,0.0
Seychelles,2020-02-17,0,0.0,0.0
Seychelles,2020-02-18,0,0.0,0.0
Seychelles,2020-02-19,0,0.0,0.0
Seychelles,2020-02-20,0,0.0,0.0
Seychelles,2020-02-21,0,0.0,0.0
Seychelles,2020-02-22,0,0.0,0.0
Seychelles,2020-02-23,0,0.0,0.0
Seychelles,2020-02-24,0,0.0,0.0
Seychelles,2020-02-25,0,0.0,0.0
Seychelles,2020-02-26,0,0.0,0.0
Seychelles,2020-02-27,0,0.0,0.0
Seychelles,2020-02-28,0,0.0,0.0
Seychelles,2020-02-29,0,0.0,0.0
Seychelles,2020-03-01,0,0.0,0.0
Seychelles,2020-03-02,0,0.0,0.0
Seychelles,2020-03-03,0,0.0,0.0
Seychelles,2020-03-04,0,0.0,0.0
Seychelles,2020-03-05,0,0.0,0.0
Seychelles,2020-03-06,0,0.0,0.0
Seychelles,2020-03-07,0,0.0,0.0
Seychelles,2020-03-08,0,0.0,0.0
Seychelles,2020-03-09,0,0.0,0.0
Seychelles,2020-03-10,0,0.0,0.0
Seychelles,2020-03-11,0,0.0,0.0
Seychelles,2020-03-12,0,0.0,0.0
Seychelles,2020-03-13,0,0.0,0.0
Seychelles,2020-03-14,2,0.0,2.0
Seychelles,2020-03-15,2,2.0,0.0
Seychelles,2020-03-16,3,2.0,1.0
Seychelles,2020-03-17,4,3.0,1.0
Seychelles,2020-03-18,4,4.0,0.0
Seychelles,2020-03-19,6,4.0,2.0
Seychelles,2020-03-20,7,6.0,1.0
Seychelles,2020-03-21,7,7.0,0.0
Seychelles,2020-03-22,7,7.0,0.0
Seychelles,2020-03-23,7,7.0,0.0
Seychelles,2020-03-24,7,7.0,0.0
Seychelles,2020-03-25,7,7.0,0.0
Seychelles,2020-03-26,7,7.0,0.0
Seychelles,2020-03-27,7,7.0,0.0
Seychelles,2020-03-28,8,7.0,1.0
Seychelles,2020-03-29,8,8.0,0.0
Seychelles,2020-03-30,8,8.0,0.0
Seychelles,2020-03-31,10,8.0,2.0
Seychelles,2020-04-01,10,10.0,0.0
Seychelles,2020-04-02,10,10.0,0.0
Seychelles,2020-04-03,10,10.0,0.0
Seychelles,2020-04-04,10,10.0,0.0
Seychelles,2020-04-05,10,10.0,0.0
Seychelles,2020-04-06,11,10.0,1.0
Seychelles,2020-04-07,11,11.0,0.0
Seychelles,2020-04-08,11,11.0,0.0
Seychelles,2020-04-09,11,11.0,0.0
Seychelles,2020-04-10,11,11.0,0.0
Seychelles,2020-04-11,11,11.0,0.0
Seychelles,2020-04-12,11,11.0,0.0
Seychelles,2020-04-13,11,11.0,0.0
Seychelles,2020-04-14,11,11.0,0.0
Seychelles,2020-04-15,11,11.0,0.0
Seychelles,2020-04-16,11,11.0,0.0
Seychelles,2020-04-17,11,11.0,0.0
